image_path,label
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7170.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7171.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7178.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7207.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7223.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7233.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7294.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7348.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7349.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7356.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7430.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7434.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7579.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7593.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7600.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7627.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7647.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7654.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7666.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7723.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7738.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7745.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7750.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7772.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7797.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7805.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7816.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7950.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7977.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_7996.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8027.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8075.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8078.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8082.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8094.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8161.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8194.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8210.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8229.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8240.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8296.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8345.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8384.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_853.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8540.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8543.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8552.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8560.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8570.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8587.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8629.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8643.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_866.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8725.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8743.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8848.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8854.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8857.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8859.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8870.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8896.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8911.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8930.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_8951.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_9020.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105251-briard\n02105251_917.jpg,briard
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1031.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1078.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1106.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1159.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1201.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1211.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1217.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1222.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_123.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_133.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1366.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1371.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1398.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_146.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1464.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_150.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1530.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1555.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1757.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1795.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1834.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1920.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1925.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1952.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1968.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_1973.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2067.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2085.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_216.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2164.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2183.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2212.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2249.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2301.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2320.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2333.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2355.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2386.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2391.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2451.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2454.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2496.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_251.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2589.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2599.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2620.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2631.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2638.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2650.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2700.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2800.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2803.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_2915.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3031.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3065.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3075.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3078.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3084.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3116.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3218.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_327.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3329.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3335.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3416.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3528.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3628.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3645.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_369.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3693.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3766.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3779.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3786.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3812.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3905.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_3979.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_4038.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_4061.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_4140.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_417.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_43.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_452.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_4556.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_4569.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_4629.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_4669.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_4674.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_468.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_4778.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_4873.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_4932.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_4948.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_511.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5135.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5138.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5156.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5175.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5263.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5282.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5288.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_530.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5373.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5381.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5395.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_545.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5702.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5737.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5926.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5961.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_5983.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6009.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6070.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6120.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6154.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6166.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6169.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6349.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6385.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6429.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6431.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6476.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_652.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6741.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_676.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6770.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_6873.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7017.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7026.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_715.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7211.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7256.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7264.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_729.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7293.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_730.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7326.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7370.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7504.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7513.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7514.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7533.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7634.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7700.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7785.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7810.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7819.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7843.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7849.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7866.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_7965.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_8018.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_8166.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_855.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105412-kelpie\n02105412_893.jpg,kelpie
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1018.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1024.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1077.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1090.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1145.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1148.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1159.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1225.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1272.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1293.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1312.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1360.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1383.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1406.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1426.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1443.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1541.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1657.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_192.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_1988.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2037.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2043.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2069.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2083.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2101.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2134.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2155.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2156.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2178.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2270.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2281.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2316.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2322.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2382.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2420.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2426.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2465.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2489.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2548.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2570.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2592.jpg,komondor
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02105505-komondor\n02105505_2685.jpg,komondor
